"","actor","subject","bin","n.aggXbin"
"1","BBB","BOB",0,31
"2","BBB","BOB",1,35
"3","BBB","BOB",5,5
"4","BBB","BOB",6,1
"5","BBB","BOB",7,2
"6","BBB","BOB",8,2
"7","BBB","GGG",0,3
"8","BBB","GGG",1,7
"9","BBB","GGG",4,8
"10","BBB","GGG",5,2
"11","BBB","GGG",6,2
"12","BBB","GGG",7,4
"13","BBB","GGG",8,4
"14","BBB","GGG",9,5
"15","BBB","GGG",10,6
"16","BBB","GGG",11,4
"17","BBB","GGG",12,6
"18","BBB","GGG",13,3
"19","BBB","GGO",0,10
"20","BBB","GGO",1,9
"21","BBB","GGO",4,1
"22","BBB","GGO",5,1
"23","BBB","GGO",6,1
"24","BBB","GGO",7,9
"25","BBB","GGO",8,13
"26","BBB","GGO",9,6
"27","BBB","GGO",10,4
"28","BBB","GGO",11,10
"29","BBB","GGO",12,12
"30","BBB","GGO",13,4
"31","BBB","GOO",0,10
"32","BBB","GOO",1,4
"33","BBB","GOO",4,1
"34","BBB","GOO",7,1
"35","BBB","GOO",9,1
"36","BBB","GOP",0,18
"37","BBB","GOP",1,12
"38","BBB","GOP",4,1
"39","BBB","GOP",5,1
"40","BBB","GOP",7,13
"41","BBB","GOP",8,12
"42","BBB","GOP",9,3
"43","BBB","GOP",10,8
"44","BBB","GOP",11,17
"45","BBB","GOP",12,14
"46","BBB","GOP",13,9
"47","BBB","GPG",0,11
"48","BBB","GPG",1,8
"49","BBB","GPG",8,6
"50","BBB","GPG",9,11
"51","BBB","GPG",10,6
"52","BBB","GPG",11,7
"53","BBB","GPG",12,9
"54","BBB","GPG",13,9
"55","BBB","OBB",0,5
"56","BBB","OBB",1,19
"57","BBB","OBB",4,3
"58","BBB","OBB",5,1
"59","BBB","OBB",7,1
"60","BBB","OBB",9,2
"61","BBB","OBB",11,1
"62","BBB","OGO",0,6
"63","BBB","OGO",1,10
"64","BBB","OGO",8,1
"65","BBB","OGO",9,2
"66","BBB","OOO",0,10
"67","BBB","OOO",1,13
"68","BBB","OOO",4,1
"69","BBB","OOO",5,1
"70","BBB","OOO",6,16
"71","BBB","OOO",7,17
"72","BBB","OOO",8,8
"73","BBB","OOO",9,13
"74","BBB","OOO",10,9
"75","BBB","OOO",11,11
"76","BBB","OOO",12,14
"77","BBB","OOO",13,9
"78","BBB","OOP",0,22
"79","BBB","OOP",1,19
"80","BBB","OOP",5,5
"81","BBB","OOP",6,5
"82","BBB","OOP",7,6
"83","BBB","OOP",8,8
"84","BBB","OOP",9,7
"85","BBB","OOP",10,8
"86","BBB","OOP",11,5
"87","BBB","OOP",12,7
"88","BBB","OOP",13,5
"89","BBB","OPP",0,54
"90","BBB","OPP",1,44
"91","BBB","OPP",4,1
"92","BBB","OPP",5,1
"93","BBB","OPP",12,29
"94","BBB","OPP",13,17
"95","BBB","PBB",0,13
"96","BBB","PBB",1,11
"97","BBB","PBB",4,1
"98","BBB","PBB",5,3
"99","BBB","PBB",6,6
"100","BBB","PBB",7,13
"101","BBB","PBB",8,9
"102","BBB","PBB",9,13
"103","BBB","PBB",10,5
"104","BBB","PBB",11,7
"105","BBB","PBB",12,6
"106","BBB","PBB",13,5
"107","BBB","PBO",0,7
"108","BBB","PBO",1,4
"109","BBB","PBO",4,1
"110","BBB","PBO",5,6
"111","BBB","PBO",13,1
"112","BBB","PGG",0,27
"113","BBB","PGG",1,21
"114","BBB","PGG",4,2
"115","BBB","PGG",5,3
"116","BBB","PGG",6,7
"117","BBB","PGG",7,8
"118","BBB","PGG",8,5
"119","BBB","PGG",9,14
"120","BBB","PGG",10,6
"121","BBB","PGG",11,12
"122","BBB","PGG",12,11
"123","BBB","PGG",13,3
"124","BBB","POO",0,5
"125","BBB","POO",1,12
"126","BBB","POO",6,246
"127","BBB","POO",7,65
"128","BBB","POO",8,64
"129","BBB","POO",9,30
"130","BBB","POO",10,29
"131","BBB","POO",11,26
"132","BBB","POO",12,44
"133","BBB","POO",13,21
"134","BBB","POP",0,2
"135","BBB","POP",10,1
"136","BBB","PPB",0,5
"137","BBB","PPB",1,6
"138","BBB","PPB",5,3
"139","BBB","PPB",9,2
"140","BBB","PPB",11,1
"141","BBB","PPO",0,2
"142","BBB","PPO",1,17
"143","BBB","PPO",4,1
"144","BBB","PPO",6,5
"145","BBB","PPO",7,4
"146","BBB","PPO",8,4
"147","BBB","PPO",9,3
"148","BBB","PPO",10,6
"149","BBB","PPO",11,13
"150","BBB","PPO",12,7
"151","BBB","PPO",13,5
"152","BBB","PPP",0,12
"153","BBB","PPP",1,3
"154","BBB","PPP",6,2
"155","BBB","PPP",7,10
"156","BBB","PPP",8,8
"157","BBB","PPP",9,8
"158","BBB","PPP",10,3
"159","BBB","PPP",11,12
"160","BBB","PPP",12,12
"161","BBB","PPP",13,7
"162","BOB","BBB",4,22
"163","BOB","BBB",5,20
"164","BOB","BBB",6,13
"165","BOB","BBB",7,10
"166","BOB","BBB",8,14
"167","BOB","BBB",9,8
"168","BOB","BBB",10,11
"169","BOB","BBB",11,9
"170","BOB","BBB",12,19
"171","BOB","BBB",13,12
"172","BOB","GGG",0,4
"173","BOB","GGG",1,21
"174","BOB","GGG",2,19
"175","BOB","GGG",3,8
"176","BOB","GGG",4,4
"177","BOB","GGG",5,1
"178","BOB","GGG",6,3
"179","BOB","GGG",7,8
"180","BOB","GGG",8,2
"181","BOB","GGG",9,3
"182","BOB","GGG",10,1
"183","BOB","GGG",11,5
"184","BOB","GGG",12,7
"185","BOB","GGG",13,4
"186","BOB","GGO",2,1
"187","BOB","GGO",7,1
"188","BOB","GGO",8,2
"189","BOB","GGO",9,1
"190","BOB","GGO",11,1
"191","BOB","GOO",0,9
"192","BOB","GOO",1,11
"193","BOB","GOO",3,4
"194","BOB","GOO",4,4
"195","BOB","GOO",5,3
"196","BOB","GOO",6,5
"197","BOB","GOO",7,4
"198","BOB","GOO",9,4
"199","BOB","GOO",12,11
"200","BOB","GOO",13,4
"201","BOB","GOP",0,1
"202","BOB","GOP",3,1
"203","BOB","GOP",4,1
"204","BOB","GOP",10,1
"205","BOB","GPG",8,1
"206","BOB","GPG",12,1
"207","BOB","OGO",1,2
"208","BOB","OGO",4,1
"209","BOB","OGO",8,1
"210","BOB","OGO",9,1
"211","BOB","OGO",11,1
"212","BOB","OOO",0,35
"213","BOB","OOO",1,31
"214","BOB","OOO",2,12
"215","BOB","OOO",3,14
"216","BOB","OOO",4,15
"217","BOB","OOO",5,12
"218","BOB","OOO",6,6
"219","BOB","OOO",7,13
"220","BOB","OOO",8,8
"221","BOB","OOO",9,18
"222","BOB","OOO",10,7
"223","BOB","OOO",11,26
"224","BOB","OOO",12,16
"225","BOB","OOO",13,8
"226","BOB","OOP",0,4
"227","BOB","OOP",1,1
"228","BOB","OOP",2,1
"229","BOB","OOP",3,3
"230","BOB","OOP",4,6
"231","BOB","OOP",5,1
"232","BOB","OOP",6,3
"233","BOB","OOP",7,1
"234","BOB","OOP",8,3
"235","BOB","OOP",9,1
"236","BOB","OOP",10,2
"237","BOB","OOP",11,1
"238","BOB","OPP",0,2
"239","BOB","OPP",12,60
"240","BOB","OPP",13,18
"241","BOB","PBB",0,14
"242","BOB","PBB",1,22
"243","BOB","PBB",2,7
"244","BOB","PBB",3,3
"245","BOB","PBB",4,7
"246","BOB","PBB",5,4
"247","BOB","PBB",6,2
"248","BOB","PBB",7,3
"249","BOB","PBB",8,4
"250","BOB","PBB",9,15
"251","BOB","PBB",11,14
"252","BOB","PBB",12,14
"253","BOB","PBB",13,5
"254","BOB","PBO",0,13
"255","BOB","PBO",1,10
"256","BOB","PBO",2,2
"257","BOB","PBO",3,7
"258","BOB","PBO",4,2
"259","BOB","PBO",5,1
"260","BOB","PBO",6,3
"261","BOB","PBO",9,1
"262","BOB","PBO",11,1
"263","BOB","PBO",12,14
"264","BOB","PBO",13,1
"265","BOB","PGG",0,18
"266","BOB","PGG",1,20
"267","BOB","PGG",2,15
"268","BOB","PGG",3,13
"269","BOB","PGG",4,18
"270","BOB","PGG",5,5
"271","BOB","PGG",6,1
"272","BOB","PGG",7,8
"273","BOB","PGG",8,7
"274","BOB","PGG",9,14
"275","BOB","PGG",10,6
"276","BOB","PGG",11,18
"277","BOB","PGG",12,19
"278","BOB","PGG",13,11
"279","BOB","POO",0,2
"280","BOB","POO",2,2
"281","BOB","POO",3,6
"282","BOB","POO",4,17
"283","BOB","POO",5,15
"284","BOB","POO",6,6
"285","BOB","POO",7,15
"286","BOB","POO",8,10
"287","BOB","POO",9,11
"288","BOB","POO",10,6
"289","BOB","POO",11,5
"290","BOB","POO",12,10
"291","BOB","POO",13,1
"292","BOB","POP",1,1
"293","BOB","POP",2,6
"294","BOB","POP",4,3
"295","BOB","POP",8,1
"296","BOB","PPB",0,12
"297","BOB","PPB",1,1
"298","BOB","PPB",2,1
"299","BOB","PPB",3,6
"300","BOB","PPB",4,5
"301","BOB","PPB",5,6
"302","BOB","PPB",6,6
"303","BOB","PPB",7,7
"304","BOB","PPB",8,12
"305","BOB","PPB",9,7
"306","BOB","PPB",10,5
"307","BOB","PPB",11,15
"308","BOB","PPB",12,13
"309","BOB","PPB",13,5
"310","BOB","PPO",0,2
"311","BOB","PPO",1,10
"312","BOB","PPO",2,6
"313","BOB","PPO",3,4
"314","BOB","PPO",4,19
"315","BOB","PPO",5,2
"316","BOB","PPO",6,8
"317","BOB","PPO",7,3
"318","BOB","PPO",8,1
"319","BOB","PPO",11,7
"320","BOB","PPO",12,14
"321","BOB","PPO",13,7
"322","BOB","PPP",0,2
"323","BOB","PPP",1,3
"324","BOB","PPP",3,1
"325","BOB","PPP",4,3
"326","BOB","PPP",6,1
"327","GGG","BBB",4,1
"328","GGG","BBB",5,1
"329","GGG","BBB",6,3
"330","GGG","BBB",9,2
"331","GGG","BOB",2,1
"332","GGG","BOB",3,1
"333","GGG","BOB",4,2
"334","GGG","BOB",5,10
"335","GGG","BOB",6,8
"336","GGG","BOB",7,6
"337","GGG","BOB",8,3
"338","GGG","BOB",9,7
"339","GGG","BOB",10,5
"340","GGG","GGO",6,2
"341","GGG","GGO",9,1
"342","GGG","GOO",0,2
"343","GGG","GOP",6,3
"344","GGG","GOP",10,1
"345","GGG","GPG",8,1
"346","GGG","OBB",8,1
"347","GGG","OBB",9,1
"348","GGG","OGO",12,1
"349","GGG","OOO",5,2
"350","GGG","OOO",6,1
"351","GGG","OOO",9,1
"352","GGG","OOO",10,1
"353","GGG","OOP",2,7
"354","GGG","OOP",3,2
"355","GGG","OOP",4,14
"356","GGG","OOP",5,12
"357","GGG","OOP",6,13
"358","GGG","OOP",7,4
"359","GGG","OOP",8,6
"360","GGG","OOP",9,2
"361","GGG","OOP",10,1
"362","GGG","OOP",11,1
"363","GGG","OOP",12,2
"364","GGG","OPP",0,1
"365","GGG","OPP",8,1
"366","GGG","OPP",9,1
"367","GGG","OPP",12,6
"368","GGG","OPP",13,1
"369","GGG","PBB",6,1
"370","GGG","PBB",11,3
"371","GGG","PGG",0,3
"372","GGG","PGG",1,1
"373","GGG","PGG",2,1
"374","GGG","POO",9,1
"375","GGG","POO",10,1
"376","GGG","POO",11,1
"377","GGG","POP",7,1
"378","GGG","PPB",6,1
"379","GGG","PPB",11,2
"380","GGG","PPB",13,1
"381","GGG","PPO",4,3
"382","GGG","PPO",12,3
"383","GGG","PPP",1,1
"384","GGG","PPP",2,2
"385","GGG","PPP",5,9
"386","GGG","PPP",6,2
"387","GGG","PPP",7,1
"388","GGG","PPP",8,1
"389","GGG","PPP",9,1
"390","GGG","PPP",10,5
"391","GGG","PPP",11,1
"392","GGG","PPP",12,1
"393","GGO","BBB",4,20
"394","GGO","BBB",5,7
"395","GGO","BBB",6,105
"396","GGO","BBB",7,1
"397","GGO","BBB",9,1
"398","GGO","BOB",0,10
"399","GGO","BOB",1,9
"400","GGO","BOB",2,4
"401","GGO","BOB",3,18
"402","GGO","BOB",4,10
"403","GGO","BOB",5,19
"404","GGO","BOB",6,24
"405","GGO","BOB",7,14
"406","GGO","BOB",8,3
"407","GGO","BOB",9,5
"408","GGO","BOB",10,11
"409","GGO","BOB",11,15
"410","GGO","BOB",12,10
"411","GGO","BOB",13,4
"412","GGO","GGG",0,2
"413","GGO","GGG",1,5
"414","GGO","GGG",2,3
"415","GGO","GGG",3,3
"416","GGO","GGG",4,2
"417","GGO","GGG",5,6
"418","GGO","GGG",6,7
"419","GGO","GGG",7,2
"420","GGO","GGG",8,2
"421","GGO","GGG",9,3
"422","GGO","GGG",10,3
"423","GGO","GGG",11,2
"424","GGO","GGG",13,1
"425","GGO","GOO",0,2
"426","GGO","GOO",1,4
"427","GGO","GOO",2,2
"428","GGO","GOO",3,5
"429","GGO","GOO",4,2
"430","GGO","GOO",5,1
"431","GGO","GOO",6,5
"432","GGO","GOO",7,7
"433","GGO","GOO",9,6
"434","GGO","GOO",10,1
"435","GGO","GOO",11,4
"436","GGO","GOO",13,3
"437","GGO","GOP",0,2
"438","GGO","GOP",1,2
"439","GGO","GOP",2,2
"440","GGO","GOP",3,3
"441","GGO","GOP",4,7
"442","GGO","GOP",5,1
"443","GGO","GOP",6,4
"444","GGO","GOP",9,1
"445","GGO","GOP",11,6
"446","GGO","GOP",12,1
"447","GGO","OBB",0,2
"448","GGO","OBB",1,6
"449","GGO","OBB",2,4
"450","GGO","OBB",3,5
"451","GGO","OBB",4,4
"452","GGO","OBB",5,2
"453","GGO","OBB",6,20
"454","GGO","OBB",8,4
"455","GGO","OBB",9,9
"456","GGO","OBB",10,2
"457","GGO","OBB",11,10
"458","GGO","OBB",12,5
"459","GGO","OBB",13,1
"460","GGO","OGO",0,8
"461","GGO","OGO",1,3
"462","GGO","OGO",2,5
"463","GGO","OGO",3,6
"464","GGO","OGO",4,2
"465","GGO","OGO",6,22
"466","GGO","OGO",7,6
"467","GGO","OGO",8,6
"468","GGO","OGO",9,12
"469","GGO","OGO",11,9
"470","GGO","OGO",12,6
"471","GGO","OGO",13,2
"472","GGO","OOO",4,2
"473","GGO","OOO",6,1
"474","GGO","OOP",0,4
"475","GGO","OOP",1,4
"476","GGO","OOP",5,1
"477","GGO","OOP",6,1
"478","GGO","OOP",11,1
"479","GGO","OOP",12,2
"480","GGO","OOP",13,1
"481","GGO","OPP",0,2
"482","GGO","OPP",1,4
"483","GGO","OPP",2,5
"484","GGO","OPP",3,9
"485","GGO","OPP",4,5
"486","GGO","OPP",5,6
"487","GGO","OPP",6,5
"488","GGO","OPP",7,8
"489","GGO","OPP",12,11
"490","GGO","OPP",13,2
"491","GGO","PBB",0,1
"492","GGO","PBB",4,1
"493","GGO","PBB",6,1
"494","GGO","PBB",11,1
"495","GGO","PBO",0,5
"496","GGO","PBO",1,4
"497","GGO","PBO",2,4
"498","GGO","PBO",3,4
"499","GGO","PBO",4,4
"500","GGO","PBO",5,3
"501","GGO","PBO",6,6
"502","GGO","PBO",7,1
"503","GGO","PBO",8,1
"504","GGO","PBO",9,2
"505","GGO","PBO",10,1
"506","GGO","PBO",11,8
"507","GGO","PBO",12,3
"508","GGO","PBO",13,4
"509","GGO","PGG",0,7
"510","GGO","PGG",1,16
"511","GGO","PGG",2,18
"512","GGO","PGG",3,12
"513","GGO","PGG",4,5
"514","GGO","PGG",5,6
"515","GGO","PGG",6,19
"516","GGO","PGG",7,5
"517","GGO","PGG",9,7
"518","GGO","PGG",11,3
"519","GGO","PGG",12,3
"520","GGO","PGG",13,1
"521","GGO","POO",0,6
"522","GGO","POO",1,5
"523","GGO","POO",2,6
"524","GGO","POO",3,3
"525","GGO","POO",4,5
"526","GGO","POO",5,3
"527","GGO","POO",6,17
"528","GGO","POO",7,4
"529","GGO","POO",11,11
"530","GGO","POO",12,2
"531","GGO","POO",13,3
"532","GGO","POP",2,1
"533","GGO","POP",3,19
"534","GGO","POP",4,3
"535","GGO","POP",5,17
"536","GGO","POP",6,15
"537","GGO","POP",7,10
"538","GGO","POP",9,2
"539","GGO","POP",10,3
"540","GGO","POP",11,11
"541","GGO","POP",12,11
"542","GGO","POP",13,4
"543","GGO","PPB",0,3
"544","GGO","PPB",1,5
"545","GGO","PPB",2,4
"546","GGO","PPB",3,5
"547","GGO","PPB",4,2
"548","GGO","PPB",5,4
"549","GGO","PPB",6,121
"550","GGO","PPB",7,1
"551","GGO","PPB",8,1
"552","GGO","PPB",11,10
"553","GGO","PPB",12,4
"554","GGO","PPB",13,8
"555","GGO","PPO",0,7
"556","GGO","PPO",1,7
"557","GGO","PPO",2,4
"558","GGO","PPO",3,5
"559","GGO","PPO",4,5
"560","GGO","PPO",6,3
"561","GGO","PPO",7,5
"562","GGO","PPO",8,1
"563","GGO","PPO",9,4
"564","GGO","PPO",11,11
"565","GGO","PPO",12,4
"566","GGO","PPO",13,3
"567","GGO","PPP",0,3
"568","GGO","PPP",1,2
"569","GGO","PPP",2,2
"570","GGO","PPP",3,5
"571","GGO","PPP",5,1
"572","GGO","PPP",6,2
"573","GGO","PPP",7,4
"574","GGO","PPP",8,1
"575","GGO","PPP",10,1
"576","GGO","PPP",11,2
"577","GGO","PPP",12,6
"578","GOO","BBB",4,26
"579","GOO","BBB",5,13
"580","GOO","BBB",6,28
"581","GOO","BBB",7,44
"582","GOO","BBB",8,16
"583","GOO","BBB",9,21
"584","GOO","BBB",10,18
"585","GOO","BBB",11,29
"586","GOO","BBB",12,22
"587","GOO","BBB",13,5
"588","GOO","BOB",0,1
"589","GOO","BOB",2,10
"590","GOO","BOB",3,7
"591","GOO","BOB",4,11
"592","GOO","BOB",5,15
"593","GOO","BOB",6,10
"594","GOO","BOB",7,4
"595","GOO","BOB",8,1
"596","GOO","BOB",9,4
"597","GOO","BOB",10,13
"598","GOO","BOB",11,17
"599","GOO","BOB",12,8
"600","GOO","GGG",0,1
"601","GOO","GGG",1,2
"602","GOO","GGG",2,1
"603","GOO","GGG",3,4
"604","GOO","GGG",4,2
"605","GOO","GGG",5,1
"606","GOO","GGG",6,1
"607","GOO","GGG",7,1
"608","GOO","GGG",8,1
"609","GOO","GGG",9,2
"610","GOO","GGG",10,1
"611","GOO","GGG",11,3
"612","GOO","GGG",12,1
"613","GOO","GGG",13,1
"614","GOO","GGO",2,1
"615","GOO","GGO",4,1
"616","GOO","GGO",10,1
"617","GOO","GOP",0,51
"618","GOO","GOP",1,32
"619","GOO","GOP",2,14
"620","GOO","GOP",3,37
"621","GOO","GOP",4,41
"622","GOO","GOP",5,18
"623","GOO","GOP",6,16
"624","GOO","GOP",7,24
"625","GOO","GOP",8,9
"626","GOO","GOP",9,15
"627","GOO","GOP",10,8
"628","GOO","GOP",11,25
"629","GOO","GOP",12,18
"630","GOO","GOP",13,15
"631","GOO","GPG",9,1
"632","GOO","OBB",0,12
"633","GOO","OBB",1,8
"634","GOO","OBB",2,9
"635","GOO","OBB",3,4
"636","GOO","OBB",4,16
"637","GOO","OBB",5,5
"638","GOO","OBB",6,19
"639","GOO","OBB",7,29
"640","GOO","OBB",8,8
"641","GOO","OBB",9,16
"642","GOO","OBB",10,10
"643","GOO","OBB",11,8
"644","GOO","OBB",12,28
"645","GOO","OBB",13,13
"646","GOO","OGO",0,4
"647","GOO","OGO",1,7
"648","GOO","OGO",2,6
"649","GOO","OGO",3,2
"650","GOO","OGO",4,4
"651","GOO","OGO",5,7
"652","GOO","OGO",6,13
"653","GOO","OGO",7,12
"654","GOO","OGO",8,11
"655","GOO","OGO",9,19
"656","GOO","OGO",10,13
"657","GOO","OGO",11,18
"658","GOO","OGO",12,32
"659","GOO","OGO",13,24
"660","GOO","OOO",0,1
"661","GOO","OOO",1,1
"662","GOO","OOO",3,1
"663","GOO","OOO",4,1
"664","GOO","OOO",7,1
"665","GOO","OOO",11,2
"666","GOO","OOP",0,1
"667","GOO","OOP",4,2
"668","GOO","OOP",5,1
"669","GOO","OOP",9,1
"670","GOO","OPP",0,1
"671","GOO","OPP",7,1
"672","GOO","OPP",12,4
"673","GOO","OPP",13,2
"674","GOO","PBB",2,1
"675","GOO","PBB",4,1
"676","GOO","PBB",7,2
"677","GOO","PBO",1,1
"678","GOO","PBO",2,2
"679","GOO","PBO",3,1
"680","GOO","PBO",9,1
"681","GOO","PBO",12,1
"682","GOO","PGG",0,4
"683","GOO","PGG",1,21
"684","GOO","PGG",2,12
"685","GOO","PGG",3,9
"686","GOO","PGG",4,5
"687","GOO","PGG",5,7
"688","GOO","PGG",6,6
"689","GOO","PGG",7,13
"690","GOO","PGG",9,3
"691","GOO","PGG",10,2
"692","GOO","PGG",11,13
"693","GOO","PGG",12,3
"694","GOO","PGG",13,6
"695","GOO","POO",0,8
"696","GOO","POO",1,7
"697","GOO","POO",2,5
"698","GOO","POO",3,3
"699","GOO","POO",4,7
"700","GOO","POO",5,4
"701","GOO","POO",6,14
"702","GOO","POO",7,11
"703","GOO","POO",8,2
"704","GOO","POO",9,9
"705","GOO","POO",10,2
"706","GOO","POO",11,15
"707","GOO","POO",12,8
"708","GOO","POO",13,5
"709","GOO","POP",3,2
"710","GOO","POP",6,1
"711","GOO","PPB",0,5
"712","GOO","PPB",1,8
"713","GOO","PPB",2,11
"714","GOO","PPB",3,10
"715","GOO","PPB",4,4
"716","GOO","PPB",5,2
"717","GOO","PPB",6,18
"718","GOO","PPB",7,33
"719","GOO","PPB",8,14
"720","GOO","PPB",9,20
"721","GOO","PPB",10,12
"722","GOO","PPB",11,23
"723","GOO","PPB",12,14
"724","GOO","PPB",13,14
"725","GOO","PPO",0,1
"726","GOO","PPO",1,8
"727","GOO","PPO",2,4
"728","GOO","PPO",3,3
"729","GOO","PPO",4,4
"730","GOO","PPO",5,5
"731","GOO","PPO",6,3
"732","GOO","PPO",7,1
"733","GOO","PPO",8,1
"734","GOO","PPO",9,1
"735","GOO","PPO",10,3
"736","GOO","PPO",11,7
"737","GOO","PPO",12,3
"738","GOO","PPO",13,1
"739","GOO","PPP",0,34
"740","GOO","PPP",1,29
"741","GOO","PPP",2,16
"742","GOO","PPP",3,21
"743","GOO","PPP",4,23
"744","GOO","PPP",5,13
"745","GOO","PPP",6,9
"746","GOO","PPP",7,16
"747","GOO","PPP",8,8
"748","GOO","PPP",9,3
"749","GOO","PPP",10,7
"750","GOO","PPP",11,30
"751","GOO","PPP",12,11
"752","GOO","PPP",13,17
"753","GOP","BBB",4,11
"754","GOP","BBB",5,6
"755","GOP","BBB",6,6
"756","GOP","BBB",7,1
"757","GOP","BBB",10,1
"758","GOP","BBB",11,1
"759","GOP","BBB",12,1
"760","GOP","BOB",0,21
"761","GOP","BOB",1,28
"762","GOP","BOB",2,4
"763","GOP","BOB",3,13
"764","GOP","BOB",4,12
"765","GOP","BOB",5,3
"766","GOP","BOB",6,1
"767","GOP","BOB",7,6
"768","GOP","BOB",8,5
"769","GOP","BOB",10,1
"770","GOP","BOB",11,12
"771","GOP","BOB",12,26
"772","GOP","BOB",13,2
"773","GOP","GGG",0,6
"774","GOP","GGG",1,6
"775","GOP","GGG",2,4
"776","GOP","GGG",3,11
"777","GOP","GGG",4,5
"778","GOP","GGG",5,5
"779","GOP","GGG",6,1
"780","GOP","GGG",7,5
"781","GOP","GGG",8,2
"782","GOP","GGG",9,3
"783","GOP","GGG",10,1
"784","GOP","GGG",11,5
"785","GOP","GGG",12,1
"786","GOP","GGG",13,4
"787","GOP","GGO",1,2
"788","GOP","GGO",9,1
"789","GOP","GGO",13,1
"790","GOP","GOO",0,2
"791","GOP","GOO",1,1
"792","GOP","GOO",8,1
"793","GOP","GOO",9,1
"794","GOP","GOO",11,1
"795","GOP","GPG",4,1
"796","GOP","GPG",9,1
"797","GOP","OBB",0,21
"798","GOP","OBB",1,15
"799","GOP","OBB",2,19
"800","GOP","OBB",3,35
"801","GOP","OBB",4,20
"802","GOP","OBB",5,14
"803","GOP","OBB",6,3
"804","GOP","OBB",7,12
"805","GOP","OBB",8,24
"806","GOP","OBB",9,2
"807","GOP","OBB",10,4
"808","GOP","OBB",11,15
"809","GOP","OBB",12,9
"810","GOP","OBB",13,1
"811","GOP","OGO",0,13
"812","GOP","OGO",1,12
"813","GOP","OGO",2,3
"814","GOP","OGO",3,12
"815","GOP","OGO",4,14
"816","GOP","OGO",5,3
"817","GOP","OGO",6,4
"818","GOP","OGO",7,10
"819","GOP","OGO",8,12
"820","GOP","OGO",9,4
"821","GOP","OGO",11,13
"822","GOP","OGO",12,5
"823","GOP","OGO",13,1
"824","GOP","OOO",0,2
"825","GOP","OOO",7,1
"826","GOP","OOP",0,3
"827","GOP","OOP",1,3
"828","GOP","OOP",4,2
"829","GOP","OOP",5,3
"830","GOP","OOP",7,1
"831","GOP","OOP",11,1
"832","GOP","OPP",1,1
"833","GOP","OPP",12,7
"834","GOP","OPP",13,1
"835","GOP","PBB",1,1
"836","GOP","PBB",3,1
"837","GOP","PBB",6,1
"838","GOP","PBB",11,1
"839","GOP","PBO",5,1
"840","GOP","PGG",0,9
"841","GOP","PGG",1,10
"842","GOP","PGG",2,7
"843","GOP","PGG",3,25
"844","GOP","PGG",4,6
"845","GOP","PGG",5,11
"846","GOP","PGG",6,5
"847","GOP","PGG",7,6
"848","GOP","PGG",8,4
"849","GOP","PGG",10,3
"850","GOP","PGG",11,8
"851","GOP","PGG",12,6
"852","GOP","PGG",13,2
"853","GOP","POO",0,2
"854","GOP","POO",1,1
"855","GOP","POO",3,2
"856","GOP","POO",7,2
"857","GOP","POO",12,1
"858","GOP","POP",0,30
"859","GOP","POP",1,4
"860","GOP","POP",2,1
"861","GOP","POP",3,14
"862","GOP","POP",4,13
"863","GOP","POP",5,10
"864","GOP","POP",6,1
"865","GOP","POP",7,7
"866","GOP","POP",8,2
"867","GOP","POP",9,2
"868","GOP","POP",10,4
"869","GOP","POP",11,3
"870","GOP","POP",12,16
"871","GOP","POP",13,3
"872","GOP","PPB",0,2
"873","GOP","PPB",1,2
"874","GOP","PPB",4,1
"875","GOP","PPB",5,1
"876","GOP","PPB",10,1
"877","GOP","PPB",11,3
"878","GOP","PPO",0,9
"879","GOP","PPO",1,5
"880","GOP","PPO",2,4
"881","GOP","PPO",3,22
"882","GOP","PPO",4,14
"883","GOP","PPO",5,5
"884","GOP","PPO",6,2
"885","GOP","PPO",7,7
"886","GOP","PPO",9,4
"887","GOP","PPO",10,4
"888","GOP","PPO",11,5
"889","GOP","PPP",1,1
"890","GOP","PPP",2,1
"891","GOP","PPP",3,1
"892","GPG","BBB",4,66
"893","GPG","BBB",5,35
"894","GPG","BBB",8,3
"895","GPG","BBB",9,2
"896","GPG","BBB",11,1
"897","GPG","BBB",12,1
"898","GPG","BOB",0,22
"899","GPG","BOB",1,32
"900","GPG","BOB",2,25
"901","GPG","BOB",3,25
"902","GPG","BOB",4,41
"903","GPG","BOB",5,39
"904","GPG","BOB",8,8
"905","GPG","BOB",9,30
"906","GPG","BOB",10,14
"907","GPG","BOB",11,56
"908","GPG","BOB",12,38
"909","GPG","BOB",13,29
"910","GPG","GGG",0,6
"911","GPG","GGG",1,11
"912","GPG","GGG",2,7
"913","GPG","GGG",3,7
"914","GPG","GGG",4,7
"915","GPG","GGG",5,1
"916","GPG","GGG",8,5
"917","GPG","GGG",9,5
"918","GPG","GGG",10,6
"919","GPG","GGG",11,6
"920","GPG","GGG",12,7
"921","GPG","GGG",13,3
"922","GPG","GGO",1,1
"923","GPG","GGO",8,2
"924","GPG","GGO",9,2
"925","GPG","GGO",10,1
"926","GPG","GGO",11,3
"927","GPG","GOO",0,18
"928","GPG","GOO",1,12
"929","GPG","GOO",2,20
"930","GPG","GOO",3,12
"931","GPG","GOO",4,22
"932","GPG","GOO",5,24
"933","GPG","GOO",8,19
"934","GPG","GOO",9,26
"935","GPG","GOO",10,6
"936","GPG","GOO",11,20
"937","GPG","GOO",12,15
"938","GPG","GOO",13,9
